title,price,rating,product_url,image url
Men Slim Fit Solid Slim Collar Casual Shirt,₹489,4,https://www.flipkart.com/dennis-lingo-men-solid-casual-green-shirt/p/itmf8h3yjdjtqjgm?pid=SHTF8GZVGG2GUGWN&lid=LSTSHTF8GZVGG2GUGWNHOH4PI&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_185&otracker=browse&fm=organic&iid=063ae7fe-0c61-4c6e-be18-6644964f5a28.SHTF8GZVGG2GUGWN.SEARCH&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/k6fd47k0/shirt/e/u/v/l-c301-dustygreen-dennis-lingo-original-imafzvvr7q8zn9kh.jpeg?q=70
Men Regular Fit Printed Spread Collar Casual Shirt,₹289,4.1,https://www.flipkart.com/vebnor-men-printed-casual-green-shirt/p/itm0f5da6968847b?pid=SHTGMTFFVF6QPXHV&lid=LSTSHTGMTFFVF6QPXHVGFGEXR&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_186&otracker=browse&fm=organic&iid=063ae7fe-0c61-4c6e-be18-6644964f5a28.SHTGMTFFVF6QPXHV.SEARCH&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/b/3/2/xxl-st10-vebnor-original-imagzdu7azhy9tvf.jpeg?q=70
Men Slim Fit Printed Spread Collar Casual Shirt,₹839,3.8,https://www.flipkart.com/mufti-men-printed-casual-white-shirt/p/itm61ecc69a36f69?pid=SHTGBAHU9H3HJTRX&lid=LSTSHTGBAHU9H3HJTRX1RRGBN&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_187&otracker=browse&fm=organic&iid=en_GTnPZNxZDk3GJTVUrc5eJeLlCE6EA0SsC41SWrAbAbYeR-8zeWlU2XgCCWdBbdwLCdH0yajzrJjpLbhM3pNKPg%3D%3D&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/kz7bcsw0/shirt/v/j/7/5xl-white-mufti-original-imagb9knk8zfbftj.jpeg?q=70
Men Printed Round Neck Pure Cotton Red T-Shirt,₹279,4.1,https://www.flipkart.com/jugular-printed-men-round-neck-red-t-shirt/p/itm78a666012ca0e?pid=TSHGHHUBAWKJRZ5V&lid=LSTTSHGHHUBAWKJRZ5VUZKLTS&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_188&otracker=browse&fm=organic&iid=en_GTnPZNxZDk3GJTVUrc5eJeLlCE6EA0SsC41SWrAbAbaa4Wuzxa900wIrU8ZzYuEmnTu8sq73oDzKPaKZL-QAEQ%3D%3D&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/xif0q/t-shirt/5/s/c/m-1jgrf-016-red-jugular-original-imaghhub6jh5fece.jpeg?q=70
Men Printed Round Neck Cotton Blend Multicolor T-Shirt,₹199,3.9,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-multicolor-t-shirt/p/itm090527003face?pid=TSHGMHZYBEMEVEPH&lid=LSTTSHGMHZYBEMEVEPHVKJFVV&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_189&otracker=browse&fm=organic&iid=063ae7fe-0c61-4c6e-be18-6644964f5a28.TSHGMHZYBEMEVEPH.SEARCH&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/xif0q/t-shirt/q/y/b/s-half-triangel-black-one-nb-nicky-boy-original-imagmhzyemwpuqz2.jpeg?q=70
Men Slim Fit Solid Spread Collar Casual Shirt,₹489,4,https://www.flipkart.com/dennis-lingo-men-solid-casual-light-blue-shirt/p/itm6909b49ac7f8c?pid=SHTFYBEFGDW9VXJM&lid=LSTSHTFYBEFGDW9VXJML9V3VD&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_190&otracker=browse&fm=organic&iid=063ae7fe-0c61-4c6e-be18-6644964f5a28.SHTFYBEFGDW9VXJM.SEARCH&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/j/v/z/m-az301-skyblue-dennis-lingo-original-imaf7588mxx5ger7.jpeg?q=70
Men Regular Fit Checkered Spread Collar Casual Shirt,"₹1,377",4,https://www.flipkart.com/u-s-polo-assn-men-checkered-casual-multicolor-shirt/p/itm81842162c512f?pid=SHTGHQX3UYRPGWT6&lid=LSTSHTGHQX3UYRPGWT6DWFEJG&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_191&otracker=browse&fm=organic&iid=en_GTnPZNxZDk3GJTVUrc5eJeLlCE6EA0SsC41SWrAbAbYe_9pK6l5ZrLVamK0EM9e_K-owpBuf1nN_JiWEp7RDEQ%3D%3D&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/p/b/t/-original-imagrcb7ys2gxwhm.jpeg?q=70
Men Slim Fit Solid Spread Collar Casual Shirt,"₹1,049",4.4,https://www.flipkart.com/louis-philippe-men-solid-casual-grey-shirt/p/itmb3533b2ac345d?pid=SHTG69ZDGSMHQHHK&lid=LSTSHTG69ZDGSMHQHHKIW6HOL&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_192&otracker=browse&fm=organic&iid=en_GTnPZNxZDk3GJTVUrc5eJeLlCE6EA0SsC41SWrAbAbYk9gVh0qMZur7SRAXK_QqQNaQRaf0_tcljexk5T7wjfA%3D%3D&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/ktrk13k0/shirt/q/6/s/44-lrsfcslfm49810-louis-philippe-jeans-original-imag7f8yh8mj6mkb.jpeg?q=70
Pack of 4 Men Solid Round Neck Polyester Multicolor T-Shirt,₹469,4,https://www.flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itma0993a7b20be6?pid=TSHGEHZUPG3ZH78J&lid=LSTTSHGEHZUPG3ZH78JWOXNVT&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_193&otracker=browse&fm=organic&iid=063ae7fe-0c61-4c6e-be18-6644964f5a28.TSHGEHZUPG3ZH78J.SEARCH&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/l3hmwsw0/t-shirt/d/k/g/xl-723-5-6-7-8-ftx-original-imagehzux5jxmxuy.jpeg?q=70
Men Typography Hooded Neck Cotton Blend Dark Green T-Shirt,₹309,3.8,https://www.flipkart.com/eyebogler-typography-men-hooded-neck-dark-green-t-shirt/p/itm14d2ca0c9c109?pid=TSHGKAFHQ2XE2ETJ&lid=LSTTSHGKAFHQ2XE2ETJVSFESQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_194&otracker=browse&fm=organic&iid=063ae7fe-0c61-4c6e-be18-6644964f5a28.TSHGKAFHQ2XE2ETJ.SEARCH&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/xif0q/t-shirt/c/i/j/3xl-t593-tbwh-eyebogler-original-imagh32ytmft2fkf.jpeg?q=70
Men Regular Fit Solid Mandarin Collar Casual Shirt,₹379,4,https://www.flipkart.com/vebnor-men-solid-casual-grey-shirt/p/itme20c3d25028b9?pid=SHTFVC7FHYCB2TTY&lid=LSTSHTFVC7FHYCB2TTYV6ZKQR&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_195&otracker=browse&fm=organic&iid=063ae7fe-0c61-4c6e-be18-6644964f5a28.SHTFVC7FHYCB2TTY.SEARCH&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/o/f/f/m-st1-vebnor-original-imagn6bqekku6btg.jpeg?q=70
Men Slim Fit Solid Mandarin Collar Casual Shirt,₹399,3.9,https://www.flipkart.com/u-turn-men-solid-casual-white-shirt/p/itmfa9g6sfmztjmu?pid=SHTFA9F6HBGGGG8U&lid=LSTSHTFA9F6HBGGGG8UGOXVOB&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_196&otracker=browse&fm=organic&iid=063ae7fe-0c61-4c6e-be18-6644964f5a28.SHTFA9F6HBGGGG8U.SEARCH&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/f/d/3/xl-sh-chi-7-u-turn-original-imagjynfrxfwn4we.jpeg?q=70
Men Slim Fit Printed Spread Collar Casual Shirt,₹839,3.7,https://www.flipkart.com/mufti-men-printed-casual-brown-shirt/p/itm4b22afb69a07d?pid=SHTGFSXJBKZQRSHZ&lid=LSTSHTGFSXJBKZQRSHZVXKEJP&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_197&otracker=browse&fm=organic&iid=en_GTnPZNxZDk3GJTVUrc5eJeLlCE6EA0SsC41SWrAbAbZ4GKNjAsgvzX9MnwP1X-LRS47a3h4TzGLFvqCdjgp1BA%3D%3D&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/l51d30w0/shirt/w/a/n/xxl-mfs-12878-o-11-brown-mufti-original-imagfsxg4dbygz2d.jpeg?q=70
Men Regular Fit Solid Casual Shirt,"₹1,049",4.5,https://www.flipkart.com/allen-solly-men-solid-casual-pink-shirt/p/itm6f64887bbbb14?pid=SHTGPV5ZDS9XUEWR&lid=LSTSHTGPV5ZDS9XUEWRESAHNL&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_198&otracker=browse&fm=organic&iid=en_GTnPZNxZDk3GJTVUrc5eJeLlCE6EA0SsC41SWrAbAbY3MJQ_j4wvgReS7XIQ3AiACuhdliCfat8Nh1VzTWq9tA%3D%3D&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/v/v/2/40-assfmmof640908-allen-solly-original-imagqknffngvcfk6.jpeg?q=70
Men Slim Fit Checkered Slim Collar Casual Shirt,₹279,3.7,https://www.flipkart.com/tanip-men-checkered-casual-green-shirt/p/itm9ffb5171a3552?pid=SHTGE85EYC3WFGTU&lid=LSTSHTGE85EYC3WFGTUBQQVVU&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_199&otracker=browse&fm=organic&iid=063ae7fe-0c61-4c6e-be18-6644964f5a28.SHTGE85EYC3WFGTU.SEARCH&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/q/h/6/m-check1195-tanip-original-imagrh2tzhwypbsg.jpeg?q=70
Men Slim Fit Solid Mandarin Collar Casual Shirt,₹369,3.6,https://www.flipkart.com/try-men-solid-casual-dark-blue-shirt/p/itm8095c51c666c2?pid=SHTGKDC2FCH3J3KR&lid=LSTSHTGKDC2FCH3J3KRZFDCPO&marketplace=FLIPKART&store=clo%2Fash&srno=b_5_200&otracker=browse&fm=organic&iid=063ae7fe-0c61-4c6e-be18-6644964f5a28.SHTGKDC2FCH3J3KR.SEARCH&ppt=None&ppn=None&ssid=sqt7qiw60g0000001690693170768,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/x/t/p/xl-546545485-try-this-original-imaghpyxt9kufgza.jpeg?q=70
Men Printed Round Neck Cotton Blend Light Blue T-Shirt,₹259,3.7,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-light-blue-t-shirt/p/itm0f2494eef7d30?pid=TSHGKRPJBV3ZZB59&lid=LSTTSHGKRPJBV3ZZB59RPSYMM&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_201&otracker=browse&fm=organic&iid=en_LqssYbrF1RhnKfucTw6mqPiu2Au0QH5jPo7wwRT-zr5e7BERbkUe8xX71mAoWMMBWtGdpCDS2XN78CUyrr-VCA%3D%3D&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/xif0q/t-shirt/z/0/k/l-all-rbcpon-sky-one-nb-nicky-boy-original-imagrdhcgyk7papf.jpeg?q=70
Men Colorblock Round Neck Cotton Blend Black T-Shirt,₹341,3.7,https://www.flipkart.com/pytton-colorblock-men-round-neck-black-t-shirt/p/itm13568aa0abe49?pid=TSHGM6Z6SRMKZ875&lid=LSTTSHGM6Z6SRMKZ875JT3RS6&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_202&otracker=browse&fm=organic&iid=en_LqssYbrF1RhnKfucTw6mqPiu2Au0QH5jPo7wwRT-zr66CL2FxgUmMxBg62RGV6N7hx__UWtIVjktPgm6Me94VA%3D%3D&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/xif0q/t-shirt/b/k/p/l-t14-blgrywh-gmok-original-imagm6z5fewg2nrd.jpeg?q=70
Men Printed Round Neck Cotton Blend Yellow T-Shirt,₹189,3.8,https://www.flipkart.com/blive-printed-men-round-neck-yellow-t-shirt/p/itm61f2fc7debbe1?pid=TSHGMXJWGP4VVCYZ&lid=LSTTSHGMXJWGP4VVCYZVSNJZ4&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_203&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.TSHGMXJWGP4VVCYZ.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/xif0q/t-shirt/i/1/q/l-bylrn-z65-blive-original-imagrmafgbszbfvf.jpeg?q=70
Pack of 2 Men Striped Round Neck Cotton Blend Multicolor T-Shirt,₹289,3.8,https://www.flipkart.com/blive-striped-men-round-neck-multicolor-t-shirt/p/itm84eae45cb1774?pid=TSHGMGJNRBURKG38&lid=LSTTSHGMGJNRBURKG38KVB53S&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_204&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.TSHGMGJNRBURKG38.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/xif0q/t-shirt/j/0/q/xs-bnvgy-mrgyrn-z12-blive-original-imagpegjzreg46xp.jpeg?q=70
Men Regular Fit Solid Spread Collar Casual Shirt,₹299,4,https://www.flipkart.com/vtexx-men-solid-casual-maroon-shirt/p/itm25789d7c73ff6?pid=SHTG9HZRXEPUFF9X&lid=LSTSHTG9HZRXEPUFF9XKBFGHH&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_205&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.SHTG9HZRXEPUFF9X.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/l/e/k/m-lstr-sky-wine-vtexx-original-imagnyewy2egzgz9.jpeg?q=70
Men Solid Polo Neck Pure Cotton Blue T-Shirt,₹699,4.2,https://www.flipkart.com/allen-solly-solid-men-polo-neck-blue-t-shirt/p/itmfa5c2a4a94dfd?pid=TSHFJPK3VMBKQU4P&lid=LSTTSHFJPK3VMBKQU4PKIELHU&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_206&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.TSHFJPK3VMBKQU4P.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/k5zn9u80/t-shirt/3/z/m/3xl-askporgff17647-allen-solly-original-imafk8s5wv5mcfm9.jpeg?q=70
Men Colorblock Hooded Neck Cotton Blend White T-Shirt,₹299,4.1,https://www.flipkart.com/pytton-colorblock-men-hooded-neck-white-t-shirt/p/itm8d4bab5d15953?pid=TSHGDGM2GEBKJ7AZ&lid=LSTTSHGDGM2GEBKJ7AZ6SLFUQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_207&otracker=browse&fm=organic&iid=en_LqssYbrF1RhnKfucTw6mqPiu2Au0QH5jPo7wwRT-zr509EO9xyqQn5UcDdjoQFde1OT3FhBSlrS2a3IMyLeT_g%3D%3D&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/l20rma80/t-shirt/j/u/r/l-t7-whnb-pytton-original-imagdgm2yfnfgs85.jpeg?q=70
Men Graphic Print Round Neck Cotton Blend Black T-Shirt,₹399,4.1,https://www.flipkart.com/thalasi-graphic-print-men-round-neck-black-t-shirt/p/itm9b4a30d4ba345?pid=TSHGMVHZDWVBG2DJ&lid=LSTTSHGMVHZDWVBG2DJAOY9YP&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_208&otracker=browse&fm=organic&iid=en_LqssYbrF1RhnKfucTw6mqPiu2Au0QH5jPo7wwRT-zr4kpbD6L0Hbr8bf9yq8jLiQ0gzxOIOyAI3jDQjuMIGbBA%3D%3D&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/xif0q/t-shirt/x/v/a/m-tts-661-anime-s-thalasi-original-imagmvhzpwgfuf3d.jpeg?q=70
Eyebogler Loose fit Hooded Mens T-shirt Men Printed Hooded Neck Cotton Blend Black T-Shirt,₹259,4.2,https://www.flipkart.com/eyebogler-printed-men-hooded-neck-black-t-shirt/p/itm02f9f558b0459?pid=TSHGAD7YAGEH4DWJ&lid=LSTTSHGAD7YAGEH4DWJUAPQJO&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_209&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.TSHGAD7YAGEH4DWJ.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/l2rwzgw0/t-shirt/k/3/t/l-t434hs-blwh-eyebogler-original-imagefftewyaw5y8.jpeg?q=70
"Men Striped Round Neck Cotton Blend Dark Green, Black T-Shirt",₹199,3.8,https://www.flipkart.com/blive-striped-men-round-neck-dark-green-black-t-shirt/p/itm45be063ca6da2?pid=TSHGDED3AGZ6KCWY&lid=LSTTSHGDED3AGZ6KCWY1ONGZN&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_210&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.TSHGDED3AGZ6KCWY.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/l1xwqkw0/t-shirt/n/k/e/3xl-bblbgrrn-z12-blive-original-imagded24rv7gfpt.jpeg?q=70
Men Printed Round Neck Pure Cotton Red T-Shirt,₹279,4.1,https://www.flipkart.com/jugular-printed-men-round-neck-red-t-shirt/p/itm78a666012ca0e?pid=TSHGHHUBAWKJRZ5V&lid=LSTTSHGHHUBAWKJRZ5VUZKLTS&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_211&otracker=browse&fm=organic&iid=en_LqssYbrF1RhnKfucTw6mqPiu2Au0QH5jPo7wwRT-zr65YtTaWHyf0Do-dhFjCo7tQepA99qMAvCcztRbYzVy1w%3D%3D&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/xif0q/t-shirt/5/s/c/m-1jgrf-016-red-jugular-original-imaghhub6jh5fece.jpeg?q=70
"Pack of 2 TQH Solid Men Round Neck Sleeveless Black, Light Grey T-Shirt Men Solid Round Neck Polyester Black, Grey T-Shirt",₹299,4.2,https://www.flipkart.com/tqh-solid-men-round-neck-black-grey-t-shirt/p/itme6b86e6146419?pid=TSHG8YCSEWD3PVGY&lid=LSTTSHG8YCSEWD3PVGYYODZHN&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_212&otracker=browse&fm=organic&iid=en_LqssYbrF1RhnKfucTw6mqPiu2Au0QH5jPo7wwRT-zr4BEnZWMFMLdULM30aZ-RB1qjEMtjYdwXA5DdAYncojiQ%3D%3D&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/kw85bww0/t-shirt/t/0/4/s-ts-801-803-tqh-original-imag8ycsms2ej5fz.jpeg?q=70
Men Slim Fit Checkered Spread Collar Casual Shirt,₹329,3.7,https://www.flipkart.com/fubar-men-checkered-casual-multicolor-shirt/p/itm5e2e5fc217ca1?pid=SHTGF4C5EGGDGSSS&lid=LSTSHTGF4C5EGGDGSSSBFJICR&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_213&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.SHTGF4C5EGGDGSSS.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/z/9/a/l-kcsh-heavy-check-ru-fubar-original-imagzwsyf7bqc8nh.jpeg?q=70
Men Slim Fit Solid Spread Collar Casual Shirt,₹489,4,https://www.flipkart.com/dennis-lingo-men-solid-casual-light-blue-shirt/p/itm6909b49ac7f8c?pid=SHTFYBEFGDW9VXJM&lid=LSTSHTFYBEFGDW9VXJML9V3VD&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_214&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.SHTFYBEFGDW9VXJM.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/j/v/z/m-az301-skyblue-dennis-lingo-original-imaf7588mxx5ger7.jpeg?q=70
Men Regular Fit Solid Spread Collar Casual Shirt,₹299,4,https://www.flipkart.com/vtexx-men-solid-casual-black-shirt/p/itmda9ffa2df4d20?pid=SHTG9HZRRMZHEHB5&lid=LSTSHTG9HZRRMZHEHB5GPOS0B&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_215&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.SHTG9HZRRMZHEHB5.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/g/2/f/4xl-lstr-black-grey-vtexx-original-imagnyewmdgynzh8.jpeg?q=70
Men Solid Polo Neck Cotton Blend White T-Shirt,₹259,3.7,https://www.flipkart.com/inkkr-solid-men-polo-neck-white-t-shirt/p/itm20dbe15f645ad?pid=TSHG62UXUFKDNWNZ&lid=LSTTSHG62UXUFKDNWNZEZUD2L&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_216&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.TSHG62UXUFKDNWNZ.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/ksj9dow0/t-shirt/y/i/r/l-solid-men-polo-neck-tshirt-inkkr-original-imag62uvkfy3czk4.jpeg?q=70
Men Regular Fit Solid Spread Collar Casual Shirt,₹449,3.9,https://www.flipkart.com/roadster-men-solid-casual-blue-shirt/p/itma7638188c26c8?pid=SHTFTPMFRTZA62WF&lid=LSTSHTFTPMFRTZA62WFIWHNIY&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_217&otracker=browse&fm=organic&iid=en_LqssYbrF1RhnKfucTw6mqPiu2Au0QH5jPo7wwRT-zr6z0SBQA00_y8-ghu9_-ZYkVQwZ5ltoAGDedVw68nTeXw%3D%3D&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/kcm9t3k0/shirt/x/e/w/44-11896094-roadster-original-imaftphjxt2t8nvf.jpeg?q=70
Men Regular Fit Checkered Spread Collar Casual Shirt,₹659,4.3,https://www.flipkart.com/roadster-men-checkered-casual-dark-blue-shirt/p/itmaaea3913bfe57?pid=SHTFVTWBJTF8FA4X&lid=LSTSHTFVTWBJTF8FA4XZHTMLD&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_218&otracker=browse&fm=organic&iid=en_LqssYbrF1RhnKfucTw6mqPiu2Au0QH5jPo7wwRT-zr5kKlgs75qoxmqPHmy3h58tww2hsWpviVdZ1DWuKSVWIA%3D%3D&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/kfcv6vk0-0/shirt/f/u/c/38-11896352-roadster-original-imafvtvuj3zf2hcg.jpeg?q=70
Men Printed Round Neck Poly Cotton Grey T-Shirt,₹279,4,https://www.flipkart.com/vebnor-printed-men-round-neck-grey-t-shirt/p/itm9ab3c3a80d074?pid=TSHGKZHZT36XUQRZ&lid=LSTTSHGKZHZT36XUQRZNESPIX&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_219&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.TSHGKZHZT36XUQRZ.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/3600/3600/xif0q/t-shirt/r/e/z/xxl-ts9-vebnor-original-imagz6w55p3fkry7.jpeg?q=70
Men Regular Fit Solid Mandarin Collar Casual Shirt,₹379,4,https://www.flipkart.com/vebnor-men-solid-casual-blue-shirt/p/itm36bc5632cbec3?pid=SHTFZWNGZ2S4GJAM&lid=LSTSHTFZWNGZ2S4GJAMJSDC8Q&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_220&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.SHTFZWNGZ2S4GJAM.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/xif0q/shirt/f/i/c/xl-st1-vebnor-original-imagn6bztf8dykew.jpeg?q=70
Men Striped Round Neck Pure Cotton Black T-Shirt,₹279,4.1,https://www.flipkart.com/jugular-striped-men-round-neck-black-t-shirt/p/itm4d2679a80d59a?pid=TSHGFF84BKHF56ZC&lid=LSTTSHGFF84BKHF56ZC8QNUAQ&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_221&otracker=browse&fm=organic&iid=en_LqssYbrF1RhnKfucTw6mqPiu2Au0QH5jPo7wwRT-zr5rEkLokKxWjaQwViqMOXIrHlTJyJfUGli1M6Uj39OLuA%3D%3D&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/l41n2q80/t-shirt/n/d/v/l-1jgrf-012-blk-jugular-original-imagff7w7bap2zxg.jpeg?q=70
Pack of 4 Men Solid Round Neck Polyester Multicolor T-Shirt,₹469,4,https://www.flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itmcf4ced73c57f6?pid=TSHGEHZUHQKSXYAH&lid=LSTTSHGEHZUHQKSXYAHZQ8ZO2&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_222&otracker=browse&fm=organic&iid=en_LqssYbrF1RhnKfucTw6mqPiu2Au0QH5jPo7wwRT-zr7bNwtOFVGaH_rbEL7z5cgDIHu-nxIPHISsrx7ntEDyYw%3D%3D&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/l3hmwsw0/t-shirt/j/l/s/l-723-3-5-6-7-ftx-original-imagehzt4qkdkxrc.jpeg?q=70
Men Printed Round Neck Cotton Blend Orange T-Shirt,₹189,3.8,https://www.flipkart.com/tripr-printed-men-round-neck-orange-t-shirt/p/itm0fafa4d9c0f37?pid=TSHGBYH8ZJEMAYEM&lid=LSTTSHGBYH8ZJEMAYEM5QZEM8&marketplace=FLIPKART&store=clo%2Fash&srno=b_6_223&otracker=browse&fm=organic&iid=b6fef87a-5c74-4905-b558-da33a2308563.TSHGBYH8ZJEMAYEM.SEARCH&ppt=None&ppn=None&ssid=2c1gbt313k0000001690693223076,https://rukminim2.flixcart.com/image/832/832/xif0q/t-shirt/u/y/v/l-tlorrn-d45-tripr-original-imaggcg5kjurpzct.jpeg?q=70
